v_mean_m_per_s,p_from_bar,p_to_bar,t_from_k,t_to_k,mdot_from_kg_per_s,mdot_to_kg_per_s,vdot_norm_m3_per_s,reynolds,lambda,?,kp,D,hi,Bi,?
0.091090501,7.356398096,7.354548177,308.15,308.15,0.058103279,-0.058103279,5.81E-05,3615.326358,0.05141449,0.898912867,0.134,0.0285,100.210949,10.65676137,#NUM!
0.250843078,9.613891251,9.611384001,353.640625,353.640625,0.365927036,-0.365927036,0.000365971,30770.71632,0.031748772,0.78328105,0.166,0.0431,455.2795398,59.10406074,#NUM!
0.250843078,7.618941568,7.616262878,308.15,308.15,0.365927036,-0.365927036,0.000365971,15055.97727,0.033919334,0.898912867,0.166,0.0431,257.0012341,33.36371443,#NUM!
0.262707278,9.613960304,9.610589952,353.640625,353.640625,0.383234395,-0.383234395,0.00038328,32226.08804,0.031654358,0.78328105,0.166,0.0431,472.4263577,61.33004824,#NUM!
0.262707278,7.619776203,7.616185149,308.15,308.15,0.383234395,-0.383234395,0.00038328,15768.0843,0.033727646,0.898912867,0.166,0.0431,266.6804597,34.62026449,#NUM!
0.356773432,9.61997052,9.618122756,353.640625,353.640625,0.520457034,-0.520457034,0.000520519,43765.10666,0.031130791,0.78328105,0.166,0.0431,603.4905049,78.34470109,#NUM!
0.356773432,7.61172022,7.609781862,308.15,308.15,0.520457034,-0.520457034,0.000520519,21414.07578,0.032657623,0.898912867,0.166,0.0431,340.6650002,44.22488406,#NUM!
0.225777961,9.689344326,9.681331819,353.640625,353.640625,0.526638234,-0.526638234,0.000526701,35021.6225,0.029517174,0.78328105,0.18,0.0545,432.9943639,65.55053564,#NUM!
0.225777961,7.395324049,7.386793782,308.15,308.15,0.526638234,-0.526638234,0.000526701,17135.92712,0.031425476,0.898912867,0.18,0.0545,244.4214513,37.00269193,#NUM!
0.220478008,9.31774806,9.317700605,353.640625,353.640625,0.514275834,-0.514275834,0.000514337,34199.51868,0.029561996,0.78328105,0.18,0.0545,424.843745,64.31662251,#NUM!
0.220478008,7.836110102,7.836059512,308.15,308.15,0.514275834,-0.514275834,0.000514337,16733.67531,0.031515121,0.898912867,0.18,0.0545,239.8204998,36.30615899,#NUM!
0.190268281,9.31774806,9.317710381,353.640625,353.640625,0.443810155,-0.443810155,0.000443863,29513.52694,0.029858589,0.78328105,0.18,0.0545,377.5983804,57.16419926,#NUM!
0.190268281,7.836100048,7.836059512,308.15,308.15,0.443810155,-0.443810155,0.000443863,14440.83999,0.032121658,0.898912867,0.18,0.0545,213.1509134,32.26867995,#NUM!
0.098842884,9.392582701,9.390675529,353.640625,353.640625,0.063048239,-0.063048239,6.31E-05,8017.675622,0.041694641,0.78328105,0.134,0.0285,189.5116681,20.15329306,#NUM!
0.098842884,7.763588833,7.761300558,308.15,308.15,0.063048239,-0.063048239,6.31E-05,3923.013707,0.05002594,0.898912867,0.134,0.0285,106.9776441,11.37635394,#NUM!
0.075585735,9.639751718,9.638107484,353.640625,353.640625,0.048213359,-0.048213359,4.82E-05,6131.163711,0.044150352,0.78328105,0.134,0.0285,152.9084546,16.26078715,#NUM!
0.075585735,7.591310397,7.589260407,308.15,308.15,0.048213359,-0.048213359,4.82E-05,2999.951659,0.055046082,0.898912867,0.134,0.0285,86.31545698,9.179069119,#NUM!
0.202538837,9.693049662,9.684439062,353.640625,353.640625,0.295461356,-0.295461356,0.000295497,24845.27433,0.032244682,0.78328105,0.166,0.0431,383.6746323,49.80836341,#NUM!
0.202538837,7.392117182,7.382788607,308.15,308.15,0.295461356,-0.295461356,0.000295497,12156.68435,0.03493309,0.898912867,0.166,0.0431,216.5809033,28.1163763,#NUM!
0.05039049,9.720718066,9.72025825,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,4087.442474,0.049369812,0.78328105,0.134,0.0285,110.5499351,11.75624309,#NUM!
0.05039049,7.354256622,7.353644592,308.15,308.15,0.03214224,-0.03214224,3.21E-05,1999.967772,0.065712929,0.898912867,0.134,0.0285,62.40445101,6.63629423,#NUM!
0.058142873,9.709909109,9.708978776,353.640625,353.640625,0.0370872,-0.0370872,3.71E-05,4716.279778,0.047282219,0.78328105,0.134,0.0285,123.9586441,13.18216924,#NUM!
0.058142873,7.365932348,7.364723326,308.15,308.15,0.0370872,-0.0370872,3.71E-05,2307.655122,0.06144619,0.898912867,0.134,0.0285,69.97354752,7.441216807,#NUM!
0.14148099,9.605819208,9.602621414,353.640625,353.640625,0.090245519,-0.090245519,9.03E-05,11476.28079,0.039288521,0.78328105,0.134,0.0285,252.4864647,26.85023972,#NUM!
0.14148099,7.536686167,7.533014611,308.15,308.15,0.090245519,-0.090245519,9.03E-05,5615.29413,0.045109749,0.898912867,0.134,0.0285,142.5263544,15.15672052,#NUM!
0.065895256,9.720025342,9.719549647,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.355089949,7.354484126,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.188979752,9.722539275,9.716651064,353.640625,353.640625,0.275681517,-0.275681517,0.000275715,23181.99237,0.032429695,0.78328105,0.166,0.0431,362.9849805,47.12244776,#NUM!
0.188979752,7.358049883,7.35163847,308.15,308.15,0.275681517,-0.275681517,0.000275715,11342.84774,0.035310745,0.898912867,0.166,0.0431,204.9017796,26.60020091,#NUM!
0.162800044,9.703205395,9.700840857,353.640625,353.640625,0.103844159,-0.103844159,0.000103857,13205.58338,0.038558006,0.78328105,0.134,0.0285,282.4901064,30.0409255,#NUM!
0.162800044,7.374479378,7.371804635,308.15,308.15,0.103844159,-0.103844159,0.000103857,6461.434342,0.043617249,0.898912867,0.134,0.0285,159.4631421,16.95783415,#NUM!
0.29321522,9.424781007,9.410467247,353.640625,353.640625,0.427739035,-0.427739035,0.00042779,35968.47246,0.031448364,0.78328105,0.166,0.0431,515.8288684,66.96453081,#NUM!
0.29321522,7.742189051,7.727029981,308.15,308.15,0.427739035,-0.427739035,0.00042779,17599.21667,0.033305168,0.898912867,0.166,0.0431,291.1807893,37.80087958,#NUM!
0.456771687,9.786689784,9.780329251,353.640625,353.640625,0.666333352,-0.666333352,0.000666413,56031.81114,0.03081131,0.78328105,0.166,0.0431,735.3867099,95.46737108,#NUM!
0.456771687,7.290698704,7.28409206,308.15,308.15,0.666333352,-0.666333352,0.000666413,27416.12077,0.032003403,0.898912867,0.166,0.0431,415.11923,53.89047835,#NUM!
0.065895256,9.698699355,9.698375729,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.377292683,7.376880528,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.205638142,9.635773427,9.630684086,353.640625,353.640625,0.479661114,-0.479661114,0.000479719,31897.628,0.029696465,0.78328105,0.18,0.0545,401.8092631,60.82945788,#NUM!
0.205638142,7.598819488,7.593371247,308.15,308.15,0.479661114,-0.479661114,0.000479719,15607.37024,0.031790733,0.898912867,0.18,0.0545,226.8177404,34.3376857,#NUM!
0.083338118,9.699799624,9.698870071,353.640625,353.640625,0.053158319,-0.053158319,5.32E-05,6760.001015,0.043179512,0.78328105,0.134,0.0285,165.3311086,17.58185297,#NUM!
0.083338118,7.376705762,7.37556348,308.15,308.15,0.053158319,-0.053158319,5.32E-05,3307.639008,0.053061485,0.898912867,0.134,0.0285,93.32793422,9.924798975,#NUM!
0.065895256,9.698927486,9.698080839,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.377667286,7.376589036,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.065895256,9.718853521,9.718190958,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.356291716,7.355447907,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.098842884,9.710933888,9.708747321,353.640625,353.640625,0.063048239,-0.063048239,6.31E-05,8017.675622,0.041694641,0.78328105,0.134,0.0285,189.5116681,20.15329306,#NUM!
0.098842884,7.36628317,7.363659671,308.15,308.15,0.063048239,-0.063048239,6.31E-05,3923.013707,0.05002594,0.898912867,0.134,0.0285,106.9776441,11.37635394,#NUM!
0.05039049,9.69951638,9.69906514,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,4087.442474,0.049369812,0.78328105,0.134,0.0285,110.5499351,11.75624309,#NUM!
0.05039049,7.376493665,7.375893051,308.15,308.15,0.03214224,-0.03214224,3.21E-05,1999.967772,0.065712929,0.898912867,0.134,0.0285,62.40445101,6.63629423,#NUM!
0.313227171,9.756940227,9.734958499,353.640625,353.640625,0.730617831,-0.730617831,0.000730705,48586.33544,0.029007912,0.78328105,0.18,0.0545,562.6321548,85.17625677,#NUM!
0.313227171,7.547868567,7.524844961,308.15,308.15,0.730617831,-0.730617831,0.000730705,23773.08199,0.030382156,0.898912867,0.18,0.0545,317.6008265,48.08123623,#NUM!
0.205081165,9.437237063,9.431876603,353.640625,353.640625,0.299170076,-0.299170076,0.000299206,25157.1397,0.032213211,0.78328105,0.166,0.0431,387.5226199,50.30790638,#NUM!
0.205081165,7.719840802,7.714038476,308.15,308.15,0.299170076,-0.299170076,0.000299206,12309.27871,0.03486824,0.898912867,0.166,0.0431,218.7530579,28.39836385,#NUM!
0.058142873,9.721412741,9.721223197,353.640625,353.640625,0.0370872,-0.0370872,3.71E-05,4716.279778,0.047282219,0.78328105,0.134,0.0285,123.9586441,13.18216924,#NUM!
0.058142873,7.353086452,7.35284013,308.15,308.15,0.0370872,-0.0370872,3.71E-05,2307.655122,0.06144619,0.898912867,0.134,0.0285,69.97354752,7.441216807,#NUM!
0.075585735,9.719946494,9.719083226,353.640625,353.640625,0.048213359,-0.048213359,4.82E-05,6131.163711,0.044150352,0.78328105,0.134,0.0285,152.9084546,16.26078715,#NUM!
0.075585735,7.355662236,7.354585936,308.15,308.15,0.048213359,-0.048213359,4.82E-05,2999.951659,0.055046082,0.898912867,0.134,0.0285,86.31545698,9.179069119,#NUM!
0.166946238,9.391950935,9.39127983,353.640625,353.640625,0.243539277,-0.243539277,0.000243568,20479.15917,0.032793999,0.78328105,0.166,0.0431,328.7136553,42.6733691,#NUM!
0.166946238,7.762686594,7.761948737,308.15,308.15,0.243539277,-0.243539277,0.000243568,10020.36325,0.036055565,0.898912867,0.166,0.0431,185.5559226,24.08873574,#NUM!
0.091090501,9.702288679,9.701905672,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,7388.838319,0.042373657,0.78328105,0.134,0.0285,177.5244189,18.87852962,#NUM!
0.091090501,7.373217157,7.372752432,308.15,308.15,0.058103279,-0.058103279,5.81E-05,3615.326358,0.05141449,0.898912867,0.134,0.0285,100.210949,10.65676137,#NUM!
0.296604991,9.485897964,9.47079578,353.640625,353.640625,0.432683995,-0.432683995,0.000432736,36384.29295,0.031427383,0.78328105,0.166,0.0431,520.5940502,67.58314326,#NUM!
0.296604991,7.679129945,7.663145512,308.15,308.15,0.432683995,-0.432683995,0.000432736,17802.67583,0.03326416,0.898912867,0.166,0.0431,293.8706919,38.15008078,#NUM!
0.05039049,9.715123343,9.714842527,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,4087.442474,0.049369812,0.78328105,0.134,0.0285,110.5499351,11.75624309,#NUM!
0.05039049,7.535358645,7.534984871,308.15,308.15,0.03214224,-0.03214224,3.21E-05,1999.967772,0.065712929,0.898912867,0.134,0.0285,62.40445101,6.63629423,#NUM!
0.083338118,9.714796939,9.713432858,353.640625,353.640625,0.053158319,-0.053158319,5.32E-05,6760.001015,0.043179512,0.78328105,0.134,0.0285,165.3311086,17.58185297,#NUM!
0.083338118,7.361329185,7.359652931,308.15,308.15,0.053158319,-0.053158319,5.32E-05,3307.639008,0.053061485,0.898912867,0.134,0.0285,93.32793422,9.924798975,#NUM!
0.133728607,9.446580448,9.443928635,353.640625,353.640625,0.085300559,-0.085300559,8.53E-05,10847.44349,0.039611816,0.78328105,0.134,0.0285,241.3565481,25.66664784,#NUM!
0.133728607,7.708797005,7.705732935,308.15,308.15,0.085300559,-0.085300559,8.53E-05,5307.606781,0.045769691,0.898912867,0.134,0.0285,136.2436159,14.48859348,#NUM!
0.065895256,9.698709955,9.697236936,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.378739882,7.376863913,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.05039049,9.726444498,9.726322672,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,4087.442474,0.049369812,0.78328105,0.134,0.0285,110.5499351,11.75624309,#NUM!
0.05039049,7.347763041,7.347600887,308.15,308.15,0.03214224,-0.03214224,3.21E-05,1999.967772,0.065712929,0.898912867,0.134,0.0285,62.40445101,6.63629423,#NUM!
0.261817635,9.714898031,9.710310213,353.640625,353.640625,0.610702553,-0.610702553,0.000610776,40611.92844,0.029266357,0.78328105,0.18,0.0545,487.4567888,73.79554164,#NUM!
0.261817635,7.364520089,7.359674421,308.15,308.15,0.610702553,-0.610702553,0.000610776,19871.23943,0.030910492,0.898912867,0.18,0.0545,275.1650038,41.65692418,#NUM!
0.306867228,9.543210931,9.538355299,353.640625,353.640625,0.715782951,-0.715782951,0.000715869,47599.81086,0.029034615,0.78328105,0.18,0.0545,553.4742431,83.78985069,#NUM!
0.306867228,7.612738693,7.607648367,308.15,308.15,0.715782951,-0.715782951,0.000715869,23290.37981,0.030438423,0.898912867,0.18,0.0545,312.4312671,47.29862238,#NUM!
0.05039049,9.699853009,9.699271146,353.640625,353.640625,0.03214224,-0.03214224,3.21E-05,4087.442474,0.049369812,0.78328105,0.134,0.0285,110.5499351,11.75624309,#NUM!
0.05039049,7.376277084,7.375502608,308.15,308.15,0.03214224,-0.03214224,3.21E-05,1999.967772,0.065712929,0.898912867,0.134,0.0285,62.40445101,6.63629423,#NUM!
0.239557836,9.129761735,9.116030797,353.640625,353.640625,0.558780473,-0.558780473,0.000558847,37159.09242,0.02941227,0.78328105,0.18,0.0545,454.0098883,68.73205254,#NUM!
0.239557836,8.043461919,8.028891751,308.15,308.15,0.558780473,-0.558780473,0.000558847,18181.78182,0.031209946,0.898912867,0.18,0.0545,256.2845272,38.79862981,#NUM!
0.098842884,9.720589555,9.718878174,353.640625,353.640625,0.063048239,-0.063048239,6.31E-05,8017.675622,0.041694641,0.78328105,0.134,0.0285,189.5116681,20.15329306,#NUM!
0.098842884,7.355702509,7.353649149,308.15,308.15,0.063048239,-0.063048239,6.31E-05,3923.013707,0.05002594,0.898912867,0.134,0.0285,106.9776441,11.37635394,#NUM!
0.065895256,9.698736043,9.697654158,353.640625,353.640625,0.042032159,-0.042032159,4.20E-05,5345.117082,0.045685768,0.78328105,0.134,0.0285,137.0133696,14.57045161,#NUM!
0.065895256,7.378205498,7.37682766,308.15,308.15,0.042032159,-0.042032159,4.20E-05,2615.342472,0.058182716,0.898912867,0.134,0.0285,77.34282344,8.224889806,#NUM!
0.108533362,9.698812556,9.697978443,353.640625,353.640625,0.069229439,-0.069229439,6.92E-05,8803.722252,0.040981293,0.78328105,0.134,0.0285,204.2350307,21.71902379,#NUM!
0.108533362,7.377716995,7.376728445,308.15,308.15,0.069229439,-0.069229439,6.92E-05,4307.622895,0.048569679,0.898912867,0.134,0.0285,115.2888508,12.26019495,#NUM!
0.301037281,9.65395175,9.650489842,353.640625,353.640625,0.702184312,-0.702184312,0.000702268,46695.49666,0.029060364,0.78328105,0.18,0.0545,545.0460952,82.51392274,#NUM!
0.301037281,7.493905684,7.49027336,308.15,308.15,0.702184312,-0.702184312,0.000702268,22847.90282,0.030490875,0.898912867,0.18,0.0545,307.6736529,46.57837245,#NUM!
0.205081165,8.973350628,8.964394526,353.640625,353.640625,0.299170076,-0.299170076,0.000299206,25157.1397,0.032213211,0.78328105,0.166,0.0431,387.5226199,50.30790638,#NUM!
0.205081165,8.19375494,8.184060581,308.15,308.15,0.299170076,-0.299170076,0.000299206,12309.27871,0.03486824,0.898912867,0.166,0.0431,218.7530579,28.39836385,#NUM!
0.098842884,9.469123596,9.464713305,353.640625,353.640625,0.063048239,-0.063048239,6.31E-05,8017.675622,0.041694641,0.78328105,0.134,0.0285,189.5116681,20.15329306,#NUM!
0.098842884,7.686412408,7.681120826,308.15,308.15,0.063048239,-0.063048239,6.31E-05,3923.013707,0.05002594,0.898912867,0.134,0.0285,106.9776441,11.37635394,#NUM!
0.359866749,9.625968608,9.613800479,353.640625,353.640625,0.83940695,-0.83940695,0.000839508,55820.849,0.02883625,0.78328105,0.18,0.0545,628.7100222,95.1797117,#NUM!
0.359866749,7.616289386,7.603616294,308.15,308.15,0.83940695,-0.83940695,0.000839508,27312.89792,0.030033112,0.898912867,0.18,0.0545,354.9011925,53.7280972,#NUM!
0.938716468,9.591457595,9.509546366,353.640625,353.640625,3.643199237,-3.643199237,0.003643636,187822.6555,0.026100159,0.78328105,0.205,0.0703,1465.325636,251.2497371,#NUM!
0.938716468,7.641981155,7.558953767,308.15,308.15,3.643199237,-3.643199237,0.003643636,91900.80601,0.026455879,0.898912867,0.205,0.0703,827.1632347,141.8282327,#NUM!
0.091090501,9.720780042,9.719477446,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,7388.838319,0.042373657,0.78328105,0.134,0.0285,177.5244189,18.87852962,#NUM!
0.091090501,7.35515151,7.353570997,308.15,308.15,0.058103279,-0.058103279,5.81E-05,3615.326358,0.05141449,0.898912867,0.134,0.0285,100.210949,10.65676137,#NUM!
0.007398826,9.734429758,9.734426874,353.640625,353.640625,0.058103279,-0.058103279,5.81E-05,2105.818921,0.053795815,0.78328105,1,0.1,138.3165186,6.915825931,1.609438995
0.007398826,7.339314517,7.339309932,308.15,308.15,0.058103279,-0.058103279,5.81E-05,1030.368012,0.085517883,0.898912867,1,0.1,78.07843945,3.903921973,1.609438995
0.112358985,9.570058931,9.568906862,353.640625,353.640625,0.262082877,-0.262082877,0.000262114,17428.60087,0.031362534,0.78328105,0.18,0.0545,247.7554706,37.50742541,#NUM!
0.112358985,7.577583467,7.576290603,308.15,308.15,0.262082877,-0.262082877,0.000262114,8527.738378,0.035195351,0.898912867,0.18,0.0545,139.8557504,21.17260666,#NUM!
0.061551935,9.709648895,9.709587653,353.640625,353.640625,0.483369834,-0.483369834,0.000483428,17518.62123,0.027056694,0.78328105,1,0.1,753.2465808,37.66232904,1.609438995
0.061551935,7.365606669,7.365536796,308.15,308.15,0.483369834,-0.483369834,0.000483428,8571.784951,0.030870438,0.898912867,1,0.1,425.2009676,21.26004838,1.609438995
0.061551935,8.855968212,8.85573698,353.640625,353.640625,0.483369834,-0.483369834,0.000483428,17518.62123,0.027056694,0.78328105,1,0.1,753.2465808,37.66232904,1.609438995
0.061551935,8.305330954,8.305067134,308.15,308.15,0.483369834,-0.483369834,0.000483428,8571.784951,0.030870438,0.898912867,1,0.1,425.2009676,21.26004838,1.609438995
0.006139451,8.81366046,8.813658648,353.640625,353.640625,0.048213359,-0.048213359,4.82E-05,1747.381658,0.060029984,0.78328105,1,0.1,119.1372164,5.956860819,1.609438995
0.006139451,8.347180176,8.34717721,308.15,308.15,0.048213359,-0.048213359,4.82E-05,854.9862227,0.098258972,0.898912867,1,0.1,67.25189462,3.362594731,1.609438995
0.225419793,9.695905594,9.688909781,353.640625,353.640625,0.328839836,-0.328839836,0.000328879,27652.06264,0.031983376,0.78328105,0.166,0.0431,417.9747764,54.26118332,#NUM!
0.225419793,7.503675732,7.496151515,308.15,308.15,0.328839836,-0.328839836,0.000328879,13530.03363,0.034399033,0.898912867,0.166,0.0431,235.9430283,30.62995337,#NUM!
0.186558315,9.738584724,9.733442931,353.640625,353.640625,0.435156475,-0.435156475,0.000435209,28938.05427,0.029901505,0.78328105,0.18,0.0545,371.696691,56.27074905,#NUM!
0.186558315,7.34053938,7.335000645,308.15,308.15,0.435156475,-0.435156475,0.000435209,14159.26372,0.03221035,0.898912867,0.18,0.0545,209.8194624,31.76433528,#NUM!
0.255457692,9.56333881,9.559191624,353.640625,353.640625,0.595867673,-0.595867673,0.000595939,39625.40386,0.029305458,0.78328105,0.18,0.0545,477.9607067,72.35794033,#NUM!
0.255457692,7.587451369,7.583065617,308.15,308.15,0.595867673,-0.595867673,0.000595939,19388.53725,0.030991554,0.898912867,0.18,0.0545,269.8045503,40.84541108,#NUM!
-0.255457692,9.56333881,9.565794842,353.640625,353.640625,-0.595867673,0.595867673,-0.000595939,39625.40386,0.029305458,0.78328105,0.633,0.0545,1680.828485,72.35794033,#NUM!
-0.255457692,7.580468301,7.583065617,308.15,308.15,-0.595867673,0.595867673,-0.000595939,19388.53725,0.030991554,0.898912867,0.633,0.0545,948.8126684,40.84541108,#NUM!
0.132864023,9.56705685,9.565794842,353.640625,353.640625,1.043386548,-1.043386548,0.001043512,37815.13126,0.02509594,0.78328105,1,0.1,1394.022297,69.70111487,1.609438995
